target,period,period_start,period_end,event,n,raw_gap_h1,resid_gap_h1,resid_hit_h1,resid_abs_lift_h1,event_resid_mean_h1,nonevent_resid_mean_h1,raw_gap_h2,resid_gap_h2,resid_hit_h2,resid_abs_lift_h2,event_resid_mean_h2,nonevent_resid_mean_h2,raw_gap_h3,resid_gap_h3,resid_hit_h3,resid_abs_lift_h3,event_resid_mean_h3,nonevent_resid_mean_h3,period_residual_influence_score
2376.TW,2019-06-30,2019-04-01,2019-06-28,has_market_brag,10,0.018397228769151976,0.01828693906175727,0.8,0.0064779309401658235,0.015655041432712704,-0.0026318976290445667,0.03114281838119077,0.03087522296761309,0.6,0.0127676200432013,0.026560719510870127,-0.004314503456742964,0.04709501895431842,0.046657504941294746,0.7,0.023531708145251913,0.039572125327981496,-0.00708537961331325,4.1309221705604715
2376.TW,2023-06-30,2023-04-03,2023-06-30,has_chips,5,0.012661670933841391,0.014379457212136144,0.8,0.003345982859099185,0.02153318565619127,0.007153728444055128,0.03429374575609623,0.03651950354470891,0.8,0.027931444410051923,0.05225387871358219,0.015734375168873282,0.02514903228037109,0.027931204603582508,0.6,0.0438147549085462,0.054651331473433665,0.026720126869851157,4.130459476334821
2376.TW,2018-06-30,2018-04-02,2018-06-29,china_streak_3d,7,0.021230762332911192,0.019021820680851446,0.5714285714285714,0.020845926166850014,0.0157750158939122,-0.0032468047869392462,0.03590594231515887,0.033439698456342745,0.7142857142857143,0.03600021125115667,0.02697937468733172,-0.006460323769011026,0.023776294304397795,0.02066222197314027,0.7142857142857143,0.03332763453846626,0.014633329395793936,-0.006028892577346333,4.127815318369162
2376.TW,2018-12-31,2018-10-01,2018-12-31,volume_spike,6,-0.015163176611545068,-0.011562708566337229,0.16666666666666666,0.0009606603065368188,-0.013081121298664311,-0.0015184127323270825,-0.046705699396159095,-0.04266255447234041,0.0,0.012869331822042411,-0.045112569767000316,-0.0024500152946599083,-0.04763797870284194,-0.04300503137382442,0.0,0.011148896402082581,-0.04992608161082787,-0.0069210502370034505,4.12122816852943
2376.TW,2018-12-31,2018-10-01,2018-12-31,has_russia,12,0.022657505481866604,0.019569067529519812,0.6666666666666666,0.008949135099250355,0.013441487194885743,-0.006127580334634068,0.0432983980212612,0.040835690721252454,0.5,0.03128586559146003,0.02708259034342479,-0.013753100377827667,0.030514747004265468,0.02786369348041875,0.4166666666666667,0.023634584124258014,0.011966968849355124,-0.015896724631063622,4.115757631530456
2377.TW,2022-06-30,2022-04-01,2022-06-30,positive_heavy,8,-0.015411763140156623,-0.016862369951972333,0.375,0.009366634560341739,-0.01688194443252494,-1.9574480552604805e-05,-0.027399423971368308,-0.02921230543804269,0.375,0.015728157275979444,-0.03140226770512815,-0.0021899622670854576,-0.04296015776282814,-0.04450835170930245,0.125,0.026568813244717285,-0.04862678671776374,-0.00411843500846129,4.110799900434586
2382.TW,2023-09-30,2023-07-03,2023-09-29,pre_deal,7,-0.02372901202318506,-0.024771641279112133,0.42857142857142855,-0.006982424054891696,-0.014252645528539883,0.010518995750572252,-0.016876161322155133,-0.018056632116139754,0.5714285714285714,-0.012873946231241225,-0.002073162793329367,0.015983469322810386,-0.07280445364350988,-0.07414734199410783,0.42857142857142855,0.005285074648240212,-0.04597055025750059,0.028176791736607244,4.079494743961363
2376.TW,2022-06-30,2022-04-01,2022-06-30,positive_heavy,8,-0.01145292848839322,-0.012971483473643873,0.25,0.010401982661737875,-0.017903595617129123,-0.0049321121434852495,-0.027115352791964115,-0.02839574311019523,0.125,0.02098003390828198,-0.03906610494045252,-0.010670361830257291,-0.0384151917211335,-0.03932563464097222,0.125,0.027259700016972838,-0.055725529162141775,-0.01639989452116956,4.022429563050284
3711.TW,2020-03-31,2020-01-01,2020-03-31,pre_action,6,-0.008914139356994505,-0.018013223817314877,0.16666666666666666,0.018707483175329838,-0.021269852925886873,-0.0032566291085719956,-0.02202436032811493,-0.025829226986905603,0.3333333333333333,0.03999999605013736,-0.0342735930754475,-0.008444366088541896,-0.01564591016230895,-0.026289500297860837,0.3333333333333333,0.026838621114782774,-0.04085923561842636,-0.014569735320565522,4.005181366119652
3711.TW,2025-12-31,2025-10-01,2025-12-31,volume_spike,7,0.010691240982932566,0.0035139998291188364,0.5714285714285714,0.011728515244693528,0.009022655532957629,0.005508655703838792,0.04565869873168649,0.03666889190113638,0.8571428571428571,0.01800316857526309,0.044901261967741614,0.00823237006660523,0.05469523466083181,0.04558241130375825,0.8571428571428571,0.021954471069982856,0.059920721271910074,0.014338309968151823,4.002978526621
2454.TW,2025-12-31,2025-10-01,2025-12-31,volume_spike,7,0.023064821813457828,0.017892404658670973,0.7142857142857143,0.010929235005433207,0.016426129440644848,-0.0014662752180261255,0.03607197964667541,0.029458010355294093,0.7142857142857143,0.01284793972210991,0.028082486753423196,-0.0013755236018708982,0.05099402397850941,0.04387913240698914,0.7142857142857143,0.017592096370118743,0.04174287705548139,-0.002136255351507747,3.9655528953620167
2376.TW,2023-06-30,2023-04-03,2023-06-30,posts_very_high,8,0.027551107115268328,0.02500226836172862,0.625,0.016160169205530896,0.030184906639119928,0.005182638277391309,0.029631457729995852,0.026885689043518637,0.75,0.017214715153824757,0.04212024891047493,0.015234559866956295,0.03577219100274498,0.03264943223411475,0.875,0.01694781434868449,0.05749972164465812,0.024850289410543378,3.9285968788860983
2377.TW,2018-12-31,2018-10-01,2018-12-31,pre_relief,5,0.020339065045172557,0.022847969665943015,0.8,0.007231417079972713,0.020565170347771757,-0.0022827993181712574,0.02294294623791713,0.026462178837494944,0.8,0.00804270018582523,0.02260122003553946,-0.0038609588019554867,0.04226605315359146,0.04633822364254274,0.6,0.01285939815738231,0.03897164390605307,-0.007366579736489663,3.908421923277975
2454.TW,2020-06-30,2020-04-01,2020-06-30,sig_potus,6,0.013044944055276047,0.01278276399120349,0.5,0.012549782341201356,0.017332514686897543,0.004549750695694053,0.04028405270794613,0.040012260423384925,1.0,0.025748589006530168,0.04904712429558298,0.009034863872198054,0.02969860568047544,0.028559599607900426,0.8333333333333334,0.013800787480377295,0.046113426748814836,0.01755382714091441,3.8773769938197726
2454.TW,2020-12-31,2020-10-01,2020-12-31,high_emotion,5,0.012081164343217512,0.007938405998043187,0.8,0.0017389774991994258,0.00853792006850207,0.0005995140704588825,0.027034298510553088,0.021666474040717157,0.8,0.011266252474258394,0.023796394380589142,0.0021299203398719834,0.052961283522766855,0.04713421400007638,0.8,0.04543790968368902,0.050117019126766915,0.0029828051266905416,3.8499397236059516
2330.TW,2021-03-31,2021-01-01,2021-03-31,short_posts,5,0.017336774263813637,0.012476316247433547,1.0,-0.0008775622186778589,0.01273032703221614,0.00025401078478259296,0.034191790208357845,0.028973663598399785,1.0,0.007344533160354421,0.02860549706227472,-0.000368166536125065,0.0516878512566881,0.04608392691822966,1.0,0.017467596595065995,0.04517758964357847,-0.0009063372746511931,3.8492499827513877
2382.TW,2024-06-30,2024-04-01,2024-06-28,has_tariff,5,-0.023305972133419006,-0.018685180966218122,0.2,-0.0011130168702273117,-0.016318899638898043,0.002366281327320078,-0.03873252276172555,-0.031227219375147323,0.0,0.0018083120113623272,-0.0277853521593806,0.0034418672157667243,-0.05227095206345131,-0.0451983436229221,0.0,0.00857714870361545,-0.040127347944424685,0.005070995678497412,3.794700072084828
2376.TW,2018-03-31,2018-01-01,2018-03-30,has_russia,7,0.03418241781989621,0.0358514183452935,0.7142857142857143,0.01969535417714096,0.035293684166184766,-0.0005577341791087289,0.022752127594720478,0.02483386079725974,0.5714285714285714,0.0008121602046046936,0.028722080124034655,0.003888219326774914,0.03194469580429655,0.03418518974273051,1.0,-0.00046765765547092386,0.03934931989188556,0.005164130149155049,3.786840046526779
2303.TW,2022-06-30,2022-04-01,2022-06-30,positive_heavy,8,-0.011427670481289813,-0.012050714593040145,0.375,0.003457104898726927,-0.01380125897874902,-0.001750544385708875,-0.0318505679475218,-0.03368032628584665,0.125,0.01675006033863888,-0.037676662875884656,-0.003996336590038009,-0.03855608977897992,-0.03859023358849869,0.125,0.0192675970944742,-0.04689034485264855,-0.00830011126414986,3.7822607668835455
2454.TW,2018-12-31,2018-10-01,2018-12-31,open_tariff,5,-0.021642616488849003,-0.024483512497924558,0.0,0.009254657460624212,-0.024280966343345072,0.00020254615457948494,-0.028816861779678984,-0.03173446373724879,0.0,0.011106608726494556,-0.034382229083789226,-0.00264776534654044,-0.02214795334935779,-0.02581306292793292,0.2,0.015361157273094127,-0.0322955450550327,-0.006482482127099783,3.7809926244660375
2303.TW,2018-12-31,2018-10-01,2018-12-31,volume_spike,6,-0.015068908887561256,-0.0117607252912014,0.3333333333333333,0.0011367999571628845,-0.015888854352209363,-0.004128129061007965,-0.03747714553117429,-0.03315446205534717,0.0,0.01870166574735041,-0.04139326391756964,-0.008238801862222473,-0.03875793244898655,-0.03520174484114368,0.16666666666666666,0.025304750951764158,-0.049955856772573165,-0.01475411193142948,3.7757437853515854
2317.TW,2024-06-30,2024-04-01,2024-06-28,long_posts,5,-0.015805794672726397,-0.01832998805382766,0.4,-0.003856095129375136,-0.01191941643760063,0.006410571616227029,-0.030609834342296055,-0.0341168209594107,0.2,-0.0028256558813192223,-0.022619497936292053,0.011497323023118651,-0.04780879900639977,-0.05064639662590739,0.2,0.004419026618474084,-0.0339357023128158,0.01671069431309159,3.7613415596383732
2376.TW,2019-06-30,2019-04-01,2019-06-28,has_iran,11,0.006414352696962261,0.007784725526976351,0.6363636363636364,0.008375167250483737,0.00664878804902152,-0.0011359374779548316,0.02704420811088223,0.028643069644207892,0.7272727272727273,0.0190304747004532,0.024231311781154837,-0.004411757863053054,0.04065124768677594,0.04280553565526933,0.7272727272727273,0.02635590207712914,0.03565421999895585,-0.007151315656313484,3.758955524817131
2376.TW,2017-12-31,2017-10-02,2017-12-29,volume_drop,8,-0.02109309755488429,-0.022002616387994542,0.25,0.006757518068802246,-0.014913559567558079,0.007089056820436462,-0.03628723046586339,-0.03712542121236054,0.125,-0.004977497281719961,-0.024178711701381646,0.01294670951097889,-0.039048879164007816,-0.039437184528760286,0.375,0.004574120710916375,-0.021516910449445675,0.01792027407931461,3.746340296405851
00632R.TW,2020-03-31,2020-01-01,2020-03-31,pre_action,6,0.013829156129156134,0.017547095356885534,0.6666666666666666,0.01364277913969102,0.015386133579001426,-0.0021609617778841086,0.02806941547954743,0.02642865585680527,0.6666666666666666,0.026997792651744953,0.02337055490522641,-0.0030581009515788615,0.01676616662875295,0.03499349828641163,0.6666666666666666,0.014644089160695338,0.031856711797103004,-0.0031367864893086274,3.7398451006961557
2308.TW,2024-06-30,2024-04-01,2024-06-28,volume_spike,6,-0.03435402436967352,-0.026480601925221205,0.0,0.009221335122609045,-0.02272508195951913,0.0037555199657020775,-0.04416976086987393,-0.033980266135939026,0.0,0.008353548804623492,-0.028509073626759727,0.005471192509179299,-0.0384292126207215,-0.028150180758946992,0.16666666666666666,-0.0009675222096843517,-0.02174353947983163,0.006406641279115365,3.7105199053924474
2454.TW,2020-06-30,2020-04-01,2020-06-30,open_deal,5,0.019541024279751313,0.023956161698092827,0.6,0.018568818916861497,0.027843078170044677,0.00388691647195185,0.007600715953787904,0.014661317665718779,0.8,0.003267220673907275,0.026261827295020152,0.011600509629301373,0.0307292004907497,0.03827882123177062,1.0,0.023499207865130926,0.0555243943955858,0.017245573163815173,3.6367150721433497
2376.TW,2023-09-30,2023-07-03,2023-09-29,pre_action,6,-0.024722050417971472,-0.024811372073295396,0.3333333333333333,-0.003854413676851222,-0.019256283251890587,0.0055550888214048084,-0.03291106465945049,-0.033591870261284344,0.6666666666666666,-0.008685185453842052,-0.026095092304347704,0.007496777956936641,-0.044193081842108066,-0.04503995869126013,0.3333333333333333,-0.003559327725636767,-0.03504994820125688,0.009990010490003254,3.6342324690185492
2303.TW,2017-06-30,2017-04-03,2017-06-30,has_russia,14,0.011072066353968775,0.013227639348929166,0.6428571428571429,0.010352443093374106,0.011974530574886911,-0.0012531087740422552,0.024861777047603437,0.02686628662199068,0.7857142857142857,0.017924587595075293,0.023874307129777866,-0.0029919794922128157,0.032758396441221985,0.03503663641955425,0.6428571428571429,0.02606095599903893,0.031797250031559456,-0.003239386387994795,3.627541883627821
2317.TW,2020-03-31,2020-01-01,2020-03-31,pre_action,6,-0.017025555390226075,-0.018034588391917135,0.3333333333333333,0.008441670376595793,-0.019098813858982128,-0.001064225467064994,-0.03100856393602227,-0.028363787391857666,0.16666666666666666,0.023216519139466586,-0.032058606608059904,-0.0036948192162022378,-0.023244210972580233,-0.025809671269785332,0.3333333333333333,0.02661986805463769,-0.034125607808796636,-0.008315936539011302,3.6199171850097813
2308.TW,2020-09-30,2020-07-01,2020-09-30,volume_drop,5,0.025879675563154375,0.02314377326457484,0.8,0.009520803839219537,0.021691320372346334,-0.0014524528922285071,0.029454741460812457,0.02631516598039426,0.8,0.007830882742860711,0.025362193749516482,-0.0009529722308777783,0.03560347006972257,0.03445881906813677,0.8,0.01112894721218256,0.0335631360094874,-0.0008956830586493708,3.589853435033523
2377.TW,2018-06-30,2018-04-02,2018-06-29,has_positive,60,-0.018391845521228335,-0.01638553870146044,0.48333333333333334,-0.002842474301509537,-0.0024762892378267067,0.013909249463633732,-0.04216401709069993,-0.03953460617283417,0.45,-0.013602603321351433,-0.005132885530594678,0.034401720642239494,-0.051778143292513304,-0.049013947464408396,0.4166666666666667,-0.009586980222977083,-0.00729803916331651,0.041715908301091884,3.5889118165985
2454.TW,2018-09-30,2018-07-02,2018-09-28,attack_heavy,13,-0.018200369802852796,-0.016499502984460825,0.23076923076923078,0.00575187830073111,-0.016546120393035182,-4.661740857435584e-05,-0.033231772443265806,-0.029697959257565347,0.07692307692307693,0.014638103414358145,-0.030814715794060164,-0.0011167565364948156,-0.036010856559194046,-0.030920913573459382,0.07692307692307693,0.015424296913747686,-0.03521490549023105,-0.004293991916771667,3.5657026160878247
2308.TW,2021-03-31,2021-01-01,2021-03-31,volume_drop,7,-0.016194235724978655,-0.018302878416316073,0.14285714285714285,0.0017658651854158512,-0.015334033543174832,0.0029688448731412433,-0.026757405936180652,-0.03009603065587703,0.14285714285714285,0.004125053651441907,-0.02521917657912334,0.00487685407675369,-0.037769742056101396,-0.040978068109506355,0.14285714285714285,0.00534556789650073,-0.03516209694880574,0.005815971160700614,3.5444446241722787
2454.TW,2022-06-30,2022-04-01,2022-06-30,has_deal,5,-0.024646663041542918,-0.027633565606574616,0.2,0.02418936480109975,-0.029034970593094088,-0.0014014049865194737,-0.014002729713238965,-0.01657731711071398,0.4,0.025226013974223232,-0.024549193857229118,-0.007971876746515135,-0.017514157285040473,-0.019987958935524977,0.4,0.02332822169436137,-0.03363956548763403,-0.013651606552109051,3.536938990947472
2454.TW,2022-06-30,2022-04-01,2022-06-30,deal_over_tariff,5,-0.024646663041542918,-0.027633565606574616,0.2,0.02418936480109975,-0.029034970593094088,-0.0014014049865194737,-0.014002729713238965,-0.01657731711071398,0.4,0.025226013974223232,-0.024549193857229118,-0.007971876746515135,-0.017514157285040473,-0.019987958935524977,0.4,0.02332822169436137,-0.03363956548763403,-0.013651606552109051,3.536938990947472
2454.TW,2022-06-30,2022-04-01,2022-06-30,deal_only,5,-0.024646663041542918,-0.027633565606574616,0.2,0.02418936480109975,-0.029034970593094088,-0.0014014049865194737,-0.014002729713238965,-0.01657731711071398,0.4,0.025226013974223232,-0.024549193857229118,-0.007971876746515135,-0.017514157285040473,-0.019987958935524977,0.4,0.02332822169436137,-0.03363956548763403,-0.013651606552109051,3.536938990947472
2454.TW,2022-06-30,2022-04-01,2022-06-30,pre_deal,5,-0.024646663041542918,-0.027633565606574616,0.2,0.02418936480109975,-0.029034970593094088,-0.0014014049865194737,-0.014002729713238965,-0.01657731711071398,0.4,0.025226013974223232,-0.024549193857229118,-0.007971876746515135,-0.017514157285040473,-0.019987958935524977,0.4,0.02332822169436137,-0.03363956548763403,-0.013651606552109051,3.536938990947472
2454.TW,2021-03-31,2021-01-01,2021-03-31,has_positive,5,0.013768337933864136,0.014230154571507019,0.8,0.002300197194805873,0.016169968858520442,0.001939814287013423,0.021618825970476808,0.023300318549115,0.8,0.003719018179658796,0.0261044797845858,0.0028041612354707986,0.042620606016535376,0.04469644207088209,1.0,0.018497945431752767,0.04747341102726436,0.0027769689563822727,3.5341007811793745
2454.TW,2020-09-30,2020-07-01,2020-09-30,posts_high,53,-0.023214203457812187,-0.02377135540407662,0.4528301886792453,-0.008604137481327202,-0.004934272937772254,0.018837082466304368,-0.02407480888618876,-0.02552822515119081,0.33962264150943394,-0.008909679990911624,-0.0050358070922611065,0.020492418058929707,-0.05079324225826291,-0.05226976684308201,0.39622641509433965,-0.02468247592474531,-0.009935571187870293,0.042334195655211716,3.5293083386496185
2303.TW,2018-06-30,2018-04-02,2018-06-29,has_market_brag,5,0.009835651890487112,0.012623778485904168,0.4,0.01657631617527741,0.01348556302599048,0.0008617845400863124,0.02643334890575669,0.029096882638735513,0.6,0.027194301600335737,0.03010115119820849,0.0010042685594729777,0.017706614683833135,0.02091727371088015,0.6,0.03404967533903997,0.023758229479408744,0.002840955768528595,3.5028536411204936
2382.TW,2024-03-31,2024-01-01,2024-03-29,volume_drop,7,0.021960611286048114,0.022883207382604607,0.7142857142857143,0.01150743437595763,0.022970591703032523,8.738432042791711e-05,0.030609218992722148,0.030617224068409048,0.7142857142857143,0.014915083393997036,0.03393179055781191,0.003314566489402864,0.02574232534214271,0.026128544783522088,0.8571428571428571,0.006752220179637676,0.034208175585484835,0.008079630801962747,3.489910684299291
2376.TW,2018-06-30,2018-04-02,2018-06-29,has_china,19,0.015960713363190965,0.01387059675031579,0.5263157894736842,0.008771704509908287,0.008617813601991315,-0.005252783148324475,0.029895108461485815,0.027377069384090076,0.5789473684210527,0.006610668809264895,0.016515415936566556,-0.010861653447523522,0.04404404992687859,0.041372627276137205,0.7368421052631579,0.01905094001254959,0.0254753598613351,-0.015897267414802102,3.4718907463349864
0050.TW,2021-03-31,2021-01-01,2021-03-31,has_positive,5,0.011169482770818247,0.011593932225928489,1.0,0.002382391667126482,0.012006046685602987,0.0004121144596744973,0.02077504035252018,0.021456851786350827,1.0,0.007996628601418846,0.021858521006632763,0.00040166922028193403,0.03756899805718392,0.0381391964152684,1.0,0.02069005822867623,0.03817101795692736,3.182154165895297e-05,3.408734917230897
2382.TW,2023-09-30,2023-07-03,2023-09-29,short_posts,14,-0.0065745048830839325,-0.00692863869693545,0.5,-0.018530899276382115,0.002414964019841593,0.009343602716777043,-0.04332774920431219,-0.04299854218515423,0.42857142857142855,-0.021576863931493655,-0.01969840877343337,0.023300133411720863,-0.05078327368766623,-0.04950242410411247,0.5,-0.02250068290855268,-0.018648670159831075,0.0308537539442814,3.365210192027284
2376.TW,2019-06-30,2019-04-01,2019-06-28,china_streak_3d,5,-0.006405971998303165,-0.001971959995209889,0.6,0.014575824356294415,-0.001638793153583347,0.00033316684162654225,-0.02983156505788026,-0.024227248635123187,0.4,0.012235192618218795,-0.02192808327876235,0.0022991653563608347,-0.0504456324089921,-0.04441122404987162,0.0,0.01595383100307917,-0.040902277976072474,0.003508946073799144,3.3176794836589765
2303.TW,2026-03-31,2026-01-02,2026-03-25,volume_drop,22,-0.020484438849342076,-0.020358386881408574,0.36363636363636365,-0.00360656757429852,-0.010066972074521516,0.010291414806887058,-0.03404371827131816,-0.03331220578973784,0.45454545454545453,-0.0022540964498355062,-0.015823584055102334,0.01748862173463551,-0.043561031008519296,-0.043048921606767654,0.5,-0.0071546379460663626,-0.02027753961612152,0.022771381990646135,3.3159448120291537
2317.TW,2019-06-30,2019-04-01,2019-06-28,china_streak_3d,5,-0.01170284025941446,-0.008051897564539013,0.4,0.006698719617199377,-0.008226350485855245,-0.00017445292131623263,-0.030659894748286644,-0.026074646486651906,0.2,0.013784300707370033,-0.025822121291954225,0.00025252519469768275,-0.043072000918124305,-0.03813107792289777,0.0,0.014198127093942615,-0.038248108386570584,-0.00011703046367281187,3.304524117470437
3711.TW,2022-06-30,2022-04-01,2022-06-30,positive_heavy,8,-0.009835449337684286,-0.010820464313720333,0.375,0.007688251068848547,-0.012255822472253005,-0.0014353581585326732,-0.02268362749089979,-0.022607633220976715,0.125,0.0132362896563776,-0.027608937811524074,-0.005001304590547359,-0.03516244834275081,-0.03545907343655834,0.25,0.02318120042797968,-0.04379033781382132,-0.008331264377262981,3.3033069640353054
2454.TW,2018-12-31,2018-10-01,2018-12-31,volume_spike,6,-0.019151604199945594,-0.0149387848124985,0.16666666666666666,-0.0002260364266694955,-0.015232978864201316,-0.0002941940517028151,-0.04105662470499445,-0.03594928937948225,0.0,0.01497763678521545,-0.03773306355040679,-0.0017837741709245368,-0.031420615701284314,-0.02608203331856002,0.16666666666666666,0.003382419576462521,-0.03214895657790684,-0.006066923259346821,3.2800191800921006
2376.TW,2018-03-31,2018-01-01,2018-03-30,has_night_post,13,0.017078217745421585,0.015758990016011436,0.6153846153846154,0.0048778848440403574,0.01591037980934741,0.00015138979333597502,0.032459579441989406,0.029833953537418995,0.6153846153846154,0.01474622189647418,0.030429797934876542,0.0005958443974575494,0.03207768781041849,0.029048083661637178,0.7692307692307693,0.015368827127173253,0.03208407905075884,0.003035995389121667,3.264307044926536
2454.TW,2022-06-30,2022-04-01,2022-06-30,positive_heavy,8,0.0034788784919124313,0.002403132913697379,0.625,0.009881349360374412,-0.0014197011703982812,-0.0038228340840956603,-0.021181325816872855,-0.021512275221775408,0.5,0.025450815320793314,-0.028111665564896183,-0.006599390343120774,-0.03625093329344824,-0.03531645700300018,0.25,0.032666097355464066,-0.046158957995934204,-0.010842500992934026,3.254672117666324
2454.TW,2024-03-31,2024-01-01,2024-03-29,short_posts,10,0.019976105249227098,0.01655721215028868,0.7,0.017598504677752654,0.015099369369561511,-0.0014578427807271676,0.03172504617484346,0.026292300814226944,0.7,0.022052025576401183,0.02543773534864415,-0.0008545654655827929,0.025140208545648517,0.01820807791793893,0.5,0.023248940845804353,0.021126410086571932,0.0029183321686330013,3.240889833809105
2454.TW,2024-06-30,2024-04-01,2024-06-28,volume_spike,6,-0.014989335678724198,-0.007821785900084725,0.6666666666666666,0.00817757445166042,-0.005237682716525097,0.002584103183559629,-0.039007675424696596,-0.028905187292881558,0.3333333333333333,0.013001602432110394,-0.02211462787002093,0.006790559422860628,-0.04927699292359097,-0.03873474502812674,0.3333333333333333,0.01076851871202629,-0.02887500505266805,0.00985973997545869,3.2339779687902723
2376.TW,2020-12-31,2020-10-01,2020-12-31,pre_action,5,-0.02093799388533764,-0.0158054815742842,0.6,0.02018927934483778,-0.015860115507398426,-5.463393311422646e-05,-0.02558631048968658,-0.020831446208431217,0.4,0.023138343663346075,-0.021308802996487797,-0.0004773567880565808,-0.029691525492746697,-0.024509831532960474,0.4,0.021242754026265874,-0.025705393388815855,-0.0011955618558553822,3.2323158557889724
2376.TW,2020-06-30,2020-04-01,2020-06-30,open_deal,5,0.0029494912935203975,0.007704546681445129,0.8,0.021279400817966785,0.008422701925294528,0.0007181552438493987,0.00920115373499736,0.01666167343223885,0.6,0.03671376324432292,0.019491908961580793,0.0028302355293419405,0.00954544996706562,0.017802547477310426,0.6,0.03991710764798769,0.023953368699020938,0.006150821221710511,3.222047709563384
2454.TW,2017-12-31,2017-10-02,2017-12-29,volume_drop,8,-0.016558778312989228,-0.015757000417224474,0.375,0.0034397332331673174,-0.014671047475445323,0.0010859529417791515,-0.03289185124961601,-0.03142404192077267,0.375,0.01379510711704876,-0.029579625175465286,0.0018444167453073865,-0.02845925956842415,-0.02655897838420272,0.25,0.016950045428935613,-0.02614356456344474,0.0004154138207579797,3.216387699499219
2382.TW,2023-06-30,2023-04-03,2023-06-30,sig_potus,9,0.014026196212685933,0.014822007074829474,0.6666666666666666,0.015658664752347996,0.02203672062198793,0.007214713547158456,0.02199100247299773,0.022238343638959893,0.8888888888888888,0.01790656517188307,0.03865953608674182,0.01642119244778193,0.01998600586955923,0.02019513678807572,0.7777777777777778,0.024404827494828682,0.04738521217529782,0.0271900753872221,3.1754875024208835
3711.TW,2020-06-30,2020-04-01,2020-06-30,sig_potus,6,0.010620002225297465,0.013412118869729497,0.8333333333333334,0.002028501357155167,0.012525327524277237,-0.0008867913454522597,0.02701512138103341,0.02952783889321752,1.0,0.01099329661302123,0.029878416299048385,0.00035057740583086384,0.027123432135987436,0.029346652912933643,0.8333333333333334,0.00669199049258816,0.032277056575607234,0.0029304036626735903,3.14646482062154
2377.TW,2025-12-31,2025-10-01,2025-12-31,volume_spike,7,-0.01569980232075947,-0.019551460204352625,0.14285714285714285,0.008740313711430333,-0.0205757439101362,-0.0010242837057835752,-0.017137906705083493,-0.02161579335299127,0.14285714285714285,0.008899891222287976,-0.025511568519532662,-0.0038957751665413907,-0.022021945261972622,-0.026791876942299054,0.0,0.009230489709681329,-0.033396997296198314,-0.0066051203538992605,3.1387055808901287
2377.TW,2020-03-31,2020-01-01,2020-03-31,china_streak_3d,5,0.015745066441297348,0.019028496223218772,0.6,0.02709224152044152,0.01916794593864804,0.00013944971542926876,0.009013955776464062,0.012902837513179622,0.4,0.024462167150737228,0.013615616064990458,0.0007127785518108348,0.01984668239573855,0.025403121167641346,0.8,0.01066391287900648,0.02494414449798709,-0.0004589766696542558,3.132704783996692
2376.TW,2023-09-30,2023-07-03,2023-09-29,has_action,11,-0.015374187320597702,-0.01589740450768505,0.36363636363636365,-0.011534903718808932,-0.009942266191745423,0.005955138315939627,-0.03382720811538399,-0.03469269384587974,0.5454545454545454,-0.0011347745516127605,-0.02442563264683585,0.010267061199043888,-0.038046478279449014,-0.03901728066933795,0.36363636363636365,-0.007248500174114214,-0.026581880406793823,0.012435400262544125,3.117822306655244
2330.TW,2021-03-31,2021-01-01,2021-03-31,silence_day,58,-0.015552403593711132,-0.01302078926184179,0.41379310344827586,0.0005633284881680911,8.023998315671083e-06,0.01302881326015746,-0.03166963181970839,-0.029251133491122818,0.5,-0.007249087011042189,-0.0008468928322928458,0.028404240658829974,-0.05058108591500625,-0.04861543961254375,0.5172413793103449,-0.019505724283808295,-0.0018637279478404775,0.04675171166470327,3.114225686712827
2454.TW,2021-03-31,2021-01-01,2021-03-31,silence_day,58,-0.01986955151373924,-0.01841156134235609,0.41379310344827586,-0.005443905344754491,0.0013254612370665255,0.019737022579422617,-0.028918839474312646,-0.0273157501913374,0.43103448275862066,-0.007294130058763778,0.002063647041682527,0.029379397233019928,-0.04498145608185593,-0.04445573985112635,0.5172413793103449,-0.01780554499408101,0.0021011528821268406,0.04655689273325319,3.104348351634202
2454.TW,2024-06-30,2024-04-01,2024-06-28,short_posts,7,0.015631607218564214,0.015825474680634735,0.7142857142857143,0.0037394556667279047,0.015983284969348956,0.00015781028871422132,0.03286387930729378,0.03320298807939426,0.8571428571428571,0.012587760059777037,0.033749669958977206,0.0005466818795829484,0.02042523525539622,0.02042396908246407,0.8571428571428571,0.011138181954919633,0.024508689769522623,0.0040847206870585516,3.1031559143807868
2376.TW,2024-03-31,2024-01-01,2024-03-29,volume_drop,7,0.012458174281241617,0.013733236175353197,0.5714285714285714,0.009979870121792841,0.013705009104235074,-2.8227071118121506e-05,0.025758128521561913,0.027178448151268304,0.5714285714285714,0.026272785761376198,0.028175226081648356,0.0009967779303800513,0.01331043226890632,0.0148950739868138,0.5714285714285714,0.03272505233982479,0.020497955429516802,0.0056028814427030015,3.1020767343431106
00632R.TW,2018-12-31,2018-10-01,2018-12-31,volume_spike,6,0.017366828079647737,0.015107824247346673,0.6666666666666666,0.00793262076396737,0.013066935585040762,-0.0020408886623059118,0.03115946549762341,0.02759562541370024,0.8333333333333334,0.015281198175163107,0.02327144742284409,-0.00432417799085615,0.027569555065103172,0.022684944624151583,0.8333333333333334,0.014218403970194905,0.01864046445372265,-0.004044480170428935,3.100720403930371
